행정기관코드,기준연월,시도명,시군구명,읍면동명,전체 평균연령,남자 평균연령,여자 평균연령
4157052500,2022-02-28,경기도,김포시,장기본동,38,37.4,38.7
4157054000,2022-02-28,경기도,김포시,사우동,43.9,42.6,45.3
4157055000,2022-02-28,경기도,김포시,풍무동,39.9,39.2,40.5
4157056000,2022-02-28,경기도,김포시,장기동,37.8,37.1,38.4
4157057000,2022-02-28,경기도,김포시,구래동,35.8,35.4,36.1
4157057500,2022-02-28,경기도,김포시,마산동,37.5,36.7,38.3
4157058000,2022-02-28,경기도,김포시,운양동,37.1,36.6,37.7
4159025300,2022-02-28,경기도,화성시,봉담읍,39.7,39.4,40.1
4159025600,2022-02-28,경기도,화성시,우정읍,48.5,47,50.3
4159025900,2022-02-28,경기도,화성시,향남읍,37.5,37.2,37.9
4159026200,2022-02-28,경기도,화성시,남양읍,40.9,40.3,41.7
4159031000,2022-02-28,경기도,화성시,매송면,50.5,49,52.3
4159032000,2022-02-28,경기도,화성시,비봉면,51.5,50.1,53.4
4159033000,2022-02-28,경기도,화성시,마도면,50.4,48.6,53
4159034000,2022-02-28,경기도,화성시,송산면,51.6,50.1,53.4
4159035000,2022-02-28,경기도,화성시,서신면,55.2,53.5,57.3
4159036000,2022-02-28,경기도,화성시,팔탄면,51,49.5,53.3
4159037000,2022-02-28,경기도,화성시,장안면,51.5,49.8,53.8
4159040000,2022-02-28,경기도,화성시,양감면,53,51,56.3
4159041000,2022-02-28,경기도,화성시,정남면,49.7,48.2,51.7
4159051500,2022-02-28,경기도,화성시,새솔동,33.9,34,33.8
4159052000,2022-02-28,경기도,화성시,진안동,38.5,37.9,39.2
4159053000,2022-02-28,경기도,화성시,병점1동,37.5,36.7,38.4
4159054000,2022-02-28,경기도,화성시,병점2동,38.2,37.1,39.2
4159055000,2022-02-28,경기도,화성시,반월동,36.5,36,36.9
4159056000,2022-02-28,경기도,화성시,기배동,40.6,39.9,41.3
4159057000,2022-02-28,경기도,화성시,화산동,43.1,42.1,44.2
4159058500,2022-02-28,경기도,화성시,동탄1동,34.8,34.7,35
4159058600,2022-02-28,경기도,화성시,동탄2동,36,35.6,36.4
4159058700,2022-02-28,경기도,화성시,동탄3동,34.7,34,35.4
4159058800,2022-02-28,경기도,화성시,동탄4동,32.9,32.9,32.9
4159059000,2022-02-28,경기도,화성시,동탄5동,35.5,35,35.9
4159060000,2022-02-28,경기도,화성시,동탄6동,34.2,34.1,34.3
4159061000,2022-02-28,경기도,화성시,동탄7동,33.9,33.6,34.2
4159062000,2022-02-28,경기도,화성시,동탄8동,33.3,33.1,33.5
4161025000,2022-02-28,경기도,광주시,오포읍,41.7,40.9,42.5
4161025300,2022-02-28,경기도,광주시,초월읍,42.9,42.4,43.3
4161025900,2022-02-28,경기도,광주시,곤지암읍,46.1,45.4,46.8
4161033000,2022-02-28,경기도,광주시,도척면,49.2,48.3,50.2
4161034000,2022-02-28,경기도,광주시,퇴촌면,48.6,47.6,49.7
4161035000,2022-02-28,경기도,광주시,남종면,57.5,56.4,58.8
4161037000,2022-02-28,경기도,광주시,남한산성면,51.4,50.9,52
4161051000,2022-02-28,경기도,광주시,경안동,41,40.3,41.8
4161052000,2022-02-28,경기도,광주시,송정동,43.7,43.2,44.3
4161054000,2022-02-28,경기도,광주시,쌍령동,40.8,40.3,41.3
4161055000,2022-02-28,경기도,광주시,탄벌동,43,42.4,43.6
4161056000,2022-02-28,경기도,광주시,광남1동,43.5,42.8,44.2
4161057000,2022-02-28,경기도,광주시,광남2동,36.6,36.3,37
4163025000,2022-02-28,경기도,양주시,백석읍,47.4,46.4,48.6
4163031000,2022-02-28,경기도,양주시,은현면,52.7,51.5,54.4
4163032000,2022-02-28,경기도,양주시,남면,49.5,48.2,51.2
4163033000,2022-02-28,경기도,양주시,광적면,48.8,47.8,50
4163034000,2022-02-28,경기도,양주시,장흥면,52,50,54.1
4163051000,2022-02-28,경기도,양주시,양주1동,52.6,51.1,54.3
4163052000,2022-02-28,경기도,양주시,양주2동,41.3,40.5,42.2
4163053000,2022-02-28,경기도,양주시,회천1동,44.6,43.5,45.9
4163054000,2022-02-28,경기도,양주시,회천2동,44.4,43.5,45.4
4163055000,2022-02-28,경기도,양주시,회천3동,41.4,40.4,42.5
4163056000,2022-02-28,경기도,양주시,회천4동,37.2,36.9,37.5
4165025000,2022-02-28,경기도,포천시,소흘읍,44,43.2,44.8
4165031000,2022-02-28,경기도,포천시,군내면,47.5,46.8,48.4
4165032000,2022-02-28,경기도,포천시,내촌면,54.1,52.7,56.1
4165033000,2022-02-28,경기도,포천시,가산면,52.8,52,53.8
4165034000,2022-02-28,경기도,포천시,신북면,48.5,47.4,49.9
4165035000,2022-02-28,경기도,포천시,창수면,58,55.5,61.3
4165036000,2022-02-28,경기도,포천시,영중면,55,53.5,56.8
4165037000,2022-02-28,경기도,포천시,일동면,50.4,48.1,52.9
4165038000,2022-02-28,경기도,포천시,이동면,46.7,44.5,49.3
4165039000,2022-02-28,경기도,포천시,영북면,49.2,46.6,52.2
4165040000,2022-02-28,경기도,포천시,관인면,57.5,55.4,59.7
4165041000,2022-02-28,경기도,포천시,화현면,49.4,48.4,50.6
4165051000,2022-02-28,경기도,포천시,포천동,45.1,43.9,46.4
4165052000,2022-02-28,경기도,포천시,선단동,46.5,45.7,47.4
4167025000,2022-02-28,경기도,여주시,가남읍,47.6,46.6,48.7
4167031000,2022-02-28,경기도,여주시,점동면,54.6,52.6,56.8
4167032000,2022-02-28,경기도,여주시,흥천면,55.3,53.7,57.1
4167033000,2022-02-28,경기도,여주시,금사면,56.8,55.4,58.3
4167034500,2022-02-28,경기도,여주시,세종대왕면,53.4,51.9,54.9
4167035000,2022-02-28,경기도,여주시,대신면,55.4,53.5,57.5
4167036000,2022-02-28,경기도,여주시,북내면,53.8,51.7,56.2
4167037000,2022-02-28,경기도,여주시,강천면,54.1,52.7,55.5
4167038000,2022-02-28,경기도,여주시,산북면,54.6,53.7,55.5
4167051000,2022-02-28,경기도,여주시,여흥동,45.2,44.2,46.3
4167052000,2022-02-28,경기도,여주시,중앙동,42.5,41.6,43.5
4167053000,2022-02-28,경기도,여주시,오학동,41.2,40.3,42.1
4180025000,2022-02-28,경기도,연천군,연천읍,46.5,43.8,49.8
4180025300,2022-02-28,경기도,연천군,전곡읍,45,43.6,46.5
4180031000,2022-02-28,경기도,연천군,군남면,55.7,52.9,59
4180032000,2022-02-28,경기도,연천군,청산면,53.6,50.6,57.1
4180033000,2022-02-28,경기도,연천군,백학면,55.7,53.9,57.8
4180034000,2022-02-28,경기도,연천군,미산면,57.2,55.4,59.3
4180035000,2022-02-28,경기도,연천군,왕징면,58.6,55.8,61.9
4180036000,2022-02-28,경기도,연천군,신서면,57,53.5,60.9
4180037000,2022-02-28,경기도,연천군,중면,50.3,45.9,57.3
4180038000,2022-02-28,경기도,연천군,장남면,57.1,54.6,59.7
4182025000,2022-02-28,경기도,가평군,가평읍,48.2,46.8,49.6
4182031000,2022-02-28,경기도,가평군,설악면,50.4,49.9,50.9
4182032500,2022-02-28,경기도,가평군,청평면,51.2,49.9,52.5
4182033000,2022-02-28,경기도,가평군,상면,54.9,52.8,57.3
4182034500,2022-02-28,경기도,가평군,조종면,47.6,46.7,48.8
4182035000,2022-02-28,경기도,가평군,북면,56.2,54.8,57.7
4183025000,2022-02-28,경기도,양평군,양평읍,45.2,44.1,46.2
4183031000,2022-02-28,경기도,양평군,강상면,46.5,45.9,47.2
4183032000,2022-02-28,경기도,양평군,강하면,54.1,52.9,55.4
4183033000,2022-02-28,경기도,양평군,양서면,50.2,49.1,51.2
4183034000,2022-02-28,경기도,양평군,옥천면,49.5,48.2,51
4183035000,2022-02-28,경기도,양평군,서종면,49.3,48.6,50
4183036000,2022-02-28,경기도,양평군,단월면,55.4,54.1,56.8
4183037000,2022-02-28,경기도,양평군,청운면,58.2,56,60.5
4183038000,2022-02-28,경기도,양평군,양동면,57.5,55.4,59.5
4183039500,2022-02-28,경기도,양평군,지평면,55.8,53.7,57.9
4183040000,2022-02-28,경기도,양평군,용문면,48.5,47.3,49.7
4183041000,2022-02-28,경기도,양평군,개군면,53.4,52.3,54.6
4211025000,2022-02-28,강원도,춘천시,신북읍,52.8,51.1,54.5
4211031000,2022-02-28,강원도,춘천시,동면,41.3,40.2,42.4
4211032000,2022-02-28,강원도,춘천시,동산면,58.8,56.9,61.1
4211033000,2022-02-28,강원도,춘천시,신동면,53.7,51.8,55.8
4211034000,2022-02-28,강원도,춘천시,남면,61,58.6,63.8
4211035000,2022-02-28,강원도,춘천시,서면,57.9,55.9,60
4211036000,2022-02-28,강원도,춘천시,사북면,57.5,55.4,59.6
4211038000,2022-02-28,강원도,춘천시,북산면,62.5,61,64.4
4211039000,2022-02-28,강원도,춘천시,동내면,43.4,42.3,44.5
4211040000,2022-02-28,강원도,춘천시,남산면,56.9,55.1,58.8
4211052000,2022-02-28,강원도,춘천시,교동,46.1,44.1,48.3
4211053000,2022-02-28,강원도,춘천시,조운동,52.2,49.8,54.4
4211054500,2022-02-28,강원도,춘천시,약사명동,47.3,45.7,48.8
4211057000,2022-02-28,강원도,춘천시,근화동,43.2,41.6,44.8
4211058000,2022-02-28,강원도,춘천시,소양동,45.1,43.3,46.8
4211060000,2022-02-28,강원도,춘천시,후평1동,47.5,45.6,49.4
4211061000,2022-02-28,강원도,춘천시,후평2동,42.4,40.8,43.8
4211061100,2022-02-28,강원도,춘천시,후평3동,44,42.3,45.6
4211062000,2022-02-28,강원도,춘천시,효자1동,46.5,45.1,48
4211063000,2022-02-28,강원도,춘천시,효자2동,46.1,44,48.4
4211064000,2022-02-28,강원도,춘천시,효자3동,46.6,45.4,47.9
4211065000,2022-02-28,강원도,춘천시,석사동,42.7,41.5,43.9
4211066000,2022-02-28,강원도,춘천시,퇴계동,41.6,40.2,42.9
4211067500,2022-02-28,강원도,춘천시,강남동,43.2,42,44.4
4211070500,2022-02-28,강원도,춘천시,신사우동,41.9,40.3,43.5
4213025000,2022-02-28,강원도,원주시,문막읍,46.5,45.4,47.8
4213031000,2022-02-28,강원도,원주시,소초면,51.7,49.7,53.8
4213032000,2022-02-28,강원도,원주시,호저면,56.8,54.4,59.5
4213033000,2022-02-28,강원도,원주시,지정면,35.8,35.3,36.2
4213035000,2022-02-28,강원도,원주시,부론면,60.6,58.8,62.5
4213036000,2022-02-28,강원도,원주시,귀래면,59.4,57.6,61.3
4213037000,2022-02-28,강원도,원주시,흥업면,46.8,45.6,48.1
4213038000,2022-02-28,강원도,원주시,판부면,45.2,44.3,46.3
4213039000,2022-02-28,강원도,원주시,신림면,59.3,57.8,61
4213051500,2022-02-28,강원도,원주시,중앙동,57.5,55.4,59.9
4213052000,2022-02-28,강원도,원주시,원인동,48.4,46.5,50.2
4213053000,2022-02-28,강원도,원주시,개운동,47.2,45.4,48.8
4213054100,2022-02-28,강원도,원주시,명륜1동,47.9,46.4,49.3
4213054200,2022-02-28,강원도,원주시,명륜2동,45.1,43.9,46.2
4213055000,2022-02-28,강원도,원주시,단구동,41.1,39.7,42.5
4213056000,2022-02-28,강원도,원주시,일산동,46.6,45.2,48
4213057500,2022-02-28,강원도,원주시,학성동,51.6,49.4,53.8
4213059000,2022-02-28,강원도,원주시,단계동,42.8,41.4,44.2
4213060000,2022-02-28,강원도,원주시,우산동,43.8,42.6,45.2
4213061000,2022-02-28,강원도,원주시,태장1동,44.7,43.8,45.6
4213062000,2022-02-28,강원도,원주시,태장2동,44.4,43.1,45.8
4213063500,2022-02-28,강원도,원주시,봉산동,51.1,48.5,53.6
4213065000,2022-02-28,강원도,원주시,행구동,45,43.8,46.3
4213066000,2022-02-28,강원도,원주시,무실동,39.5,38.2,40.7
4213067500,2022-02-28,강원도,원주시,반곡관설동,37.3,36.8,37.7
4215025000,2022-02-28,강원도,강릉시,주문진읍,53.2,50.7,55.5
4215031000,2022-02-28,강원도,강릉시,성산면,54.7,52.2,57.3
4215032000,2022-02-28,강원도,강릉시,왕산면,59.8,58.1,61.8
4215033000,2022-02-28,강원도,강릉시,구정면,52.5,50.4,54.7
4215034000,2022-02-28,강원도,강릉시,강동면,56.1,52.6,60
4215035000,2022-02-28,강원도,강릉시,옥계면,57.1,54,60.3
4215036000,2022-02-28,강원도,강릉시,사천면,53,51,55.1
4215037000,2022-02-28,강원도,강릉시,연곡면,51.5,50.2,52.8
4215051000,2022-02-28,강원도,강릉시,홍제동,43.5,42.2,44.7
4215052000,2022-02-28,강원도,강릉시,중앙동,52.5,50.4,54.4
4215054000,2022-02-28,강원도,강릉시,옥천동,54.3,52.2,56.4
4215055000,2022-02-28,강원도,강릉시,교1동,43.5,42.1,44.9
4215056000,2022-02-28,강원도,강릉시,교2동,48.8,47.3,50.2
4215057100,2022-02-28,강원도,강릉시,포남1동,49.5,47.7,51.1
4215057200,2022-02-28,강원도,강릉시,포남2동,47.7,45.9,49.5
4215058000,2022-02-28,강원도,강릉시,초당동,46.7,45.1,48.2
4215059000,2022-02-28,강원도,강릉시,송정동,43.1,42.1,44
4215060000,2022-02-28,강원도,강릉시,내곡동,42.9,41.6,44.2
4215061500,2022-02-28,강원도,강릉시,강남동,49.2,47,51.4
4215064500,2022-02-28,강원도,강릉시,성덕동,42.5,40.8,44.2
4215066500,2022-02-28,강원도,강릉시,경포동,41,40.1,42
4217051000,2022-02-28,강원도,동해시,천곡동,43.2,41.9,44.6
4217052000,2022-02-28,강원도,동해시,송정동,51.5,48.9,54.7
4217053000,2022-02-28,강원도,동해시,북삼동,42.4,41.2,43.7
4217054000,2022-02-28,강원도,동해시,부곡동,52.9,50.7,55
4217055000,2022-02-28,강원도,동해시,동호동,49.5,47.8,51.2
4217057000,2022-02-28,강원도,동해시,발한동,56.7,54.1,59.3
4217059000,2022-02-28,강원도,동해시,묵호동,57,54.3,59.8
4217060000,2022-02-28,강원도,동해시,북평동,44.3,43.1,45.6
4217063000,2022-02-28,강원도,동해시,망상동,54.7,52.2,57.2
4217065000,2022-02-28,강원도,동해시,삼화동,55.4,52.5,58.7
4219051500,2022-02-28,강원도,태백시,황지동,47.5,45.5,49.4
4219052500,2022-02-28,강원도,태백시,황연동,52.9,50.7,55.2
4219053500,2022-02-28,강원도,태백시,삼수동,50.5,48.2,52.8
4219054000,2022-02-28,강원도,태백시,상장동,43.4,42.2,44.6
4219058500,2022-02-28,강원도,태백시,문곡소도동,52.9,52.2,53.6
4219059500,2022-02-28,강원도,태백시,장성동,53.4,51.5,55.3
4219060500,2022-02-28,강원도,태백시,구문소동,56.8,53.9,60
4219061500,2022-02-28,강원도,태백시,철암동,58.6,56.4,61
4221051000,2022-02-28,강원도,속초시,영랑동,52.3,50.1,54.6
4221052000,2022-02-28,강원도,속초시,동명동,49.7,48,51.4
4221054000,2022-02-28,강원도,속초시,금호동,51.6,49.1,53.9
4221056000,2022-02-28,강원도,속초시,교동,47.6,45.4,49.6
4221057000,2022-02-28,강원도,속초시,노학동,45.6,44.1,47.1
4221058000,2022-02-28,강원도,속초시,조양동,41.9,40.3,43.3
4221059000,2022-02-28,강원도,속초시,청호동,49.9,47.7,52.2
4221060000,2022-02-28,강원도,속초시,대포동,55.6,53.4,57.9
4223025000,2022-02-28,강원도,삼척시,도계읍,49.8,48.4,51.2
4223025300,2022-02-28,강원도,삼척시,원덕읍,57.4,53.8,61.5
4223025400,2022-02-28,강원도,삼척시,원덕읍임원출장소,57.4,54.5,60.2
4223031000,2022-02-28,강원도,삼척시,근덕면,59.2,55.7,62.8
4223032000,2022-02-28,강원도,삼척시,하장면,59,57,61.5
4223033000,2022-02-28,강원도,삼척시,노곡면,63,59.6,67
4223034000,2022-02-28,강원도,삼척시,미로면,60.5,57.1,64.3
4223035000,2022-02-28,강원도,삼척시,가곡면,61.2,58.4,64.1
4223036000,2022-02-28,강원도,삼척시,신기면,61.1,58.8,63.7
4223051000,2022-02-28,강원도,삼척시,남양동,52.9,50.7,54.9
4223053000,2022-02-28,강원도,삼척시,교동,39.3,38.6,40.1
4223054000,2022-02-28,강원도,삼척시,정라동,46.5,44.8,48.3
4223057000,2022-02-28,강원도,삼척시,성내동,48.4,46.6,50.1
4272025000,2022-02-28,강원도,홍천군,홍천읍,45.1,43.6,46.5
4272031000,2022-02-28,강원도,홍천군,화촌면,58.2,55.5,61.4
4272032000,2022-02-28,강원도,홍천군,두촌면,60.1,58.1,62.1
4272033000,2022-02-28,강원도,홍천군,내촌면,60.2,58.4,62
4272034000,2022-02-28,강원도,홍천군,서석면,56.1,54.5,57.7
4272035200,2022-02-28,강원도,홍천군,영귀미면,57.7,55.9,59.7
4272036000,2022-02-28,강원도,홍천군,남면,50.2,48.4,52.4
4272037000,2022-02-28,강원도,홍천군,서면,58,56.3,59.9
4272038000,2022-02-28,강원도,홍천군,북방면,56.2,54.9,57.6
4272039000,2022-02-28,강원도,홍천군,내면,56.2,55.4,57.2
4273025000,2022-02-28,강원도,횡성군,횡성읍,46.8,45.3,48.3
4273031000,2022-02-28,강원도,횡성군,우천면,56.6,54.9,58.5
4273032000,2022-02-28,강원도,횡성군,안흥면,54.2,52.7,55.7
4273033000,2022-02-28,강원도,횡성군,둔내면,54.1,52.5,55.9
4273034000,2022-02-28,강원도,횡성군,갑천면,60.5,59.6,61.5
4273035000,2022-02-28,강원도,횡성군,청일면,61.2,59.2,63.3
4273036000,2022-02-28,강원도,횡성군,공근면,59.7,58,61.7
4273037000,2022-02-28,강원도,횡성군,서원면,59.1,57.2,61.2
4273038000,2022-02-28,강원도,횡성군,강림면,59.5,57.7,61.4
4275025000,2022-02-28,강원도,영월군,영월읍,47.5,45.7,49.4
4275025300,2022-02-28,강원도,영월군,상동읍,60.7,57.7,63.9
4275031200,2022-02-28,강원도,영월군,산솔면,59.9,57.9,62.1
4275032500,2022-02-28,강원도,영월군,김삿갓면,59,57.6,60.5
4275033000,2022-02-28,강원도,영월군,북면,59,57.3,60.8
4275034000,2022-02-28,강원도,영월군,남면,58.8,56.6,61.3
4275035500,2022-02-28,강원도,영월군,한반도면,56.1,55.3,57.1
4275035900,2022-02-28,강원도,영월군,한반도면쌍용출장소,58.1,56.1,60.4
4275036000,2022-02-28,강원도,영월군,주천면,58,56,60.1
4275038000,2022-02-28,강원도,영월군,무릉도원면,59.1,58.5,59.7
4276025000,2022-02-28,강원도,평창군,평창읍,50.7,49.5,52
4276031000,2022-02-28,강원도,평창군,미탄면,57.9,55.6,60.3
4276032000,2022-02-28,강원도,평창군,방림면,58.4,56.7,60.2
4276032500,2022-02-28,강원도,평창군,방림면계촌출장소,57.7,57.2,58.2
4276033000,2022-02-28,강원도,평창군,대화면,54.4,52.9,56
4276034000,2022-02-28,강원도,평창군,봉평면,51.7,50.7,52.7
4276035000,2022-02-28,강원도,평창군,용평면,54.5,52.9,56.2
4276036000,2022-02-28,강원도,평창군,진부면,52.1,50.3,53.9
4276038000,2022-02-28,강원도,평창군,대관령면,49.9,47.8,52.2
4277025000,2022-02-28,강원도,정선군,정선읍,48.6,47,50.3
4277025300,2022-02-28,강원도,정선군,고한읍,49,47.8,50.5
4277025600,2022-02-28,강원도,정선군,사북읍,48.8,48,49.7
4277025900,2022-02-28,강원도,정선군,신동읍,54.8,52.9,56.9
4277026000,2022-02-28,강원도,정선군,신동읍함백출장소,55.7,52.7,58.8
4277032000,2022-02-28,강원도,정선군,남면,53.3,51.5,55.2
4277034000,2022-02-28,강원도,정선군,북평면,55.7,53.5,58
4277035000,2022-02-28,강원도,정선군,임계면,58.8,57,60.7
4277036000,2022-02-28,강원도,정선군,화암면,56.9,54.9,59.4
4277037000,2022-02-28,강원도,정선군,여량면,58.3,56.2,60.6
4278025000,2022-02-28,강원도,철원군,철원읍,46.5,44.6,48.5
4278025300,2022-02-28,강원도,철원군,김화읍,45.4,43.1,48.1
4278025600,2022-02-28,강원도,철원군,갈말읍,46.9,45,49.1
4278025900,2022-02-28,강원도,철원군,동송읍,46.8,45.3,48.3
4278031000,2022-02-28,강원도,철원군,서면,46.4,42.8,50.8
4278031500,2022-02-28,강원도,철원군,서면와수출장소,48.1,45.6,50.6
4278032000,2022-02-28,강원도,철원군,근남면,49,46.3,52.1
4278033000,2022-02-28,강원도,철원군,근북면,66.4,62.7,69.6
4279025000,2022-02-28,강원도,화천군,화천읍,44.7,42.9,46.8
4279031000,2022-02-28,강원도,화천군,간동면,56.5,54.2,59.2
4279032000,2022-02-28,강원도,화천군,하남면,50.9,49.8,52
4279033000,2022-02-28,강원도,화천군,상서면,44.9,41.4,50.3
4279034000,2022-02-28,강원도,화천군,사내면,44.6,42.5,47
4280025000,2022-02-28,강원도,양구군,양구읍,42.4,41.3,43.6
4280031500,2022-02-28,강원도,양구군,국토정중앙면,53.2,49.4,58.1
4280032000,2022-02-28,강원도,양구군,동면,50.2,46.9,54.3
4280033000,2022-02-28,강원도,양구군,방산면,51.2,46.9,57
4280034000,2022-02-28,강원도,양구군,해안면,54.9,53,57.2
4281025000,2022-02-28,강원도,인제군,인제읍,43.2,42,44.5
4281025100,2022-02-28,강원도,인제군,인제읍귀둔출장소,55.3,54.3,56.4
4281031000,2022-02-28,강원도,인제군,남면,47.7,45.9,49.9
4281032000,2022-02-28,강원도,인제군,북면,47.2,45.5,49.1
4281033000,2022-02-28,강원도,인제군,기린면,47.3,45.7,49.2
4281034000,2022-02-28,강원도,인제군,서화면,44.1,41.1,48.7
4281035000,2022-02-28,강원도,인제군,상남면,48.5,45.8,52.2
4282025000,2022-02-28,강원도,고성군,간성읍,45.8,43.8,48.1
4282025300,2022-02-28,강원도,고성군,거진읍,56.5,53.4,59.6
4282031000,2022-02-28,강원도,고성군,현내면,58.5,55.3,61.6
4282032000,2022-02-28,강원도,고성군,죽왕면,54.9,52.5,57.3
4282033000,2022-02-28,강원도,고성군,토성면,49.8,47.8,52
4283025000,2022-02-28,강원도,양양군,양양읍,47.7,46.1,49.4
4283031000,2022-02-28,강원도,양양군,서면,56.7,54.6,59
4283032000,2022-02-28,강원도,양양군,손양면,57,55.4,58.6
4283033000,2022-02-28,강원도,양양군,현북면,57.3,55.1,59.5
4283034000,2022-02-28,강원도,양양군,현남면,58.4,56,61
4283035000,2022-02-28,강원도,양양군,강현면,54,51.8,56.3
4311131000,2022-02-28,충청북도,청주시 상당구,낭성면,58.8,56.8,61.1
4311132000,2022-02-28,충청북도,청주시 상당구,미원면,59.1,56.8,61.6
4311133000,2022-02-28,충청북도,청주시 상당구,가덕면,57.4,55.3,59.7
4311134000,2022-02-28,충청북도,청주시 상당구,남일면,50.1,48.5,51.7
4311135000,2022-02-28,충청북도,청주시 상당구,문의면,57.9,55.4,60.5
4311152500,2022-02-28,충청북도,청주시 상당구,중앙동,46.4,44.7,48
4311154500,2022-02-28,충청북도,청주시 상당구,성안동,50.7,48.6,52.9
4311162000,2022-02-28,충청북도,청주시 상당구,탑대성동,49.6,47.7,51.4
4311167000,2022-02-28,충청북도,청주시 상당구,영운동,47.2,45.8,48.6
4311168000,2022-02-28,충청북도,청주시 상당구,금천동,41.9,40.7,43.1
4311169000,2022-02-28,충청북도,청주시 상당구,용담.명암.산성동,39.3,38.2,40.3
4311172000,2022-02-28,충청북도,청주시 상당구,용암1동,39.3,38.4,40.2
4311173000,2022-02-28,충청북도,청주시 상당구,용암2동,39,38,40
4311231000,2022-02-28,충청북도,청주시 서원구,남이면,48.3,47.4,49.3
4311232000,2022-02-28,충청북도,청주시 서원구,현도면,59.3,56.9,62
4311251000,2022-02-28,충청북도,청주시 서원구,사직1동,49.3,48.3,50.4
4311252000,2022-02-28,충청북도,청주시 서원구,사직2동,43,41.9,44
4311253000,2022-02-28,충청북도,청주시 서원구,사창동,43.7,42.2,45.1
4311254000,2022-02-28,충청북도,청주시 서원구,모충동,46.3,44.8,47.8
4311255000,2022-02-28,충청북도,청주시 서원구,산남동,39.2,38.3,40
4311256000,2022-02-28,충청북도,청주시 서원구,분평동,40.8,39.2,42.3
4311257000,2022-02-28,충청북도,청주시 서원구,수곡1동,48.3,46.3,50.4
4311258000,2022-02-28,충청북도,청주시 서원구,수곡2동,46.6,44.7,48.4
4311259000,2022-02-28,충청북도,청주시 서원구,성화.개신.죽림동,40.9,39.4,42.3
4311325000,2022-02-28,충청북도,청주시 흥덕구,오송읍,40.6,39.9,41.3
4311331000,2022-02-28,충청북도,청주시 흥덕구,강내면,45.6,44.7,46.6
4311332000,2022-02-28,충청북도,청주시 흥덕구,옥산면,41.2,40.3,42.1
4311370000,2022-02-28,충청북도,청주시 흥덕구,운천.신봉동,45.7,44.2,47.2
4311374100,2022-02-28,충청북도,청주시 흥덕구,복대1동,36.9,36.2,37.6
4311374200,2022-02-28,충청북도,청주시 흥덕구,복대2동,45,43,47.1
4311374700,2022-02-28,충청북도,청주시 흥덕구,가경동,40.1,39.1,41
4311375100,2022-02-28,충청북도,청주시 흥덕구,봉명1동,43.1,42.3,43.9
4311375600,2022-02-28,충청북도,청주시 흥덕구,봉명2.송정동,40.7,39.9,41.5
4311376000,2022-02-28,충청북도,청주시 흥덕구,강서제1동,41.2,40.1,42.3
4311377000,2022-02-28,충청북도,청주시 흥덕구,강서제2동,33.8,33.3,34.3
4311425000,2022-02-28,충청북도,청주시 청원구,내수읍,45.4,43.7,47.2
4311425300,2022-02-28,충청북도,청주시 청원구,오창읍,35.9,35.4,36.4
4311431000,2022-02-28,충청북도,청주시 청원구,북이면,58.2,55.1,61.7
4311451000,2022-02-28,충청북도,청주시 청원구,우암동,47.4,45.8,49.1
4311452000,2022-02-28,충청북도,청주시 청원구,내덕1동,50.2,48.2,52.3
4311453000,2022-02-28,충청북도,청주시 청원구,내덕2동,44.8,43.3,46.3
4311454000,2022-02-28,충청북도,청주시 청원구,율량.사천동,40.5,39.1,41.9
4311455000,2022-02-28,충청북도,청주시 청원구,오근장동,38.3,37.3,39.3
4313025000,2022-02-28,충청북도,충주시,주덕읍,56.9,54.2,59.6
4313031000,2022-02-28,충청북도,충주시,살미면,59.7,58,61.5
4313032500,2022-02-28,충청북도,충주시,수안보면,58.8,56.2,61.5
4313033500,2022-02-28,충청북도,충주시,대소원면,45.4,43.8,47.5
4313035000,2022-02-28,충청북도,충주시,신니면,60.8,58.3,63.5
4313036000,2022-02-28,충청북도,충주시,노은면,60.6,57.9,63.3
4313037000,2022-02-28,충청북도,충주시,앙성면,59.9,57.4,62.5
4313038500,2022-02-28,충청북도,충주시,중앙탑면,37.7,37,38.4
4313039000,2022-02-28,충청북도,충주시,금가면,45.7,43.7,48
4313040000,2022-02-28,충청북도,충주시,동량면,57.9,56.3,59.5
4313041000,2022-02-28,충청북도,충주시,산척면,59.6,57.3,61.9
4313042000,2022-02-28,충청북도,충주시,엄정면,59.9,57.8,62.2
4313043000,2022-02-28,충청북도,충주시,소태면,59.5,57.8,61.2
4313051500,2022-02-28,충청북도,충주시,성내.충인동,53.1,50.7,55.6
4313053500,2022-02-28,충청북도,충주시,교현.안림동,45.1,43.5,46.7
4313054000,2022-02-28,충청북도,충주시,교현2동,50.4,48.2,52.6
4313055000,2022-02-28,충청북도,충주시,용산동,42.2,40.8,43.5
4313056000,2022-02-28,충청북도,충주시,지현동,49.1,47.4,50.8
4313057100,2022-02-28,충청북도,충주시,문화동,51.3,49.8,52.8
4313058000,2022-02-28,충청북도,충주시,호암.직동,38.7,37.7,39.7
4313060500,2022-02-28,충청북도,충주시,달천동,52.8,50.6,55.5
4313061000,2022-02-28,충청북도,충주시,봉방동,47.5,46.2,48.8
4313062500,2022-02-28,충청북도,충주시,칠금.금릉동,43.6,42.1,45.1
4313063000,2022-02-28,충청북도,충주시,연수동,43.9,42.2,45.6
4313064000,2022-02-28,충청북도,충주시,목행.용탄동,43.4,42,44.8
